soil_moisture,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702
33.51,0.082130707,0.055863012,0.050047072,0.047924537,0.047498056,0.046464008,0.046669041,0.046834398,0.047469387,0.048607846,0.049343063,0.05032136,0.051308204,0.053236881,0.054276587,0.055914051,0.057525566,0.059339912,0.060957422,0.062542848,0.064104924,0.066157679,0.06775161,0.069538029,0.071269131,0.072890261,0.075049678,0.077272507,0.078615109,0.08079699,0.082321958,0.084873483,0.086526083,0.087895815,0.089298538,0.090783469,0.09193711,0.093224256,0.094385281,0.095525305,0.096540287,0.097314376,0.098642622,0.099727056,0.100315456,0.100970066,0.102444679,0.103157912,0.104330129,0.105502126,0.106747211,0.107807949,0.108971527,0.110062023,0.111475232,0.112407792,0.114025724,0.115427988,0.11665567,0.117562921,0.118604361,0.120297369,0.121539942
33.49,0.079510139,0.055326171,0.049116138,0.047579043,0.046744916,0.046832668,0.046328636,0.047021146,0.047659957,0.04827156,0.049085771,0.050254595,0.051464837,0.052758349,0.054271861,0.055413186,0.057244764,0.05879469,0.060665578,0.062129212,0.063880964,0.065639224,0.067651339,0.069087637,0.070920814,0.072937716,0.074583953,0.076383595,0.078716174,0.080225229,0.08211746,0.08390329,0.08588198,0.08742316,0.088399781,0.090014239,0.090899753,0.092435542,0.093707921,0.09444687,0.095736844,0.096544648,0.097538006,0.098354719,0.09905626,0.100267073,0.101267404,0.102084946,0.103208754,0.104392164,0.105429364,0.106536604,0.107480038,0.10886822,0.110182512,0.111710164,0.113015853,0.114101358,0.115486362,0.116505158,0.117551275,0.119241691,0.120537921
33.46,0.080598544,0.054065266,0.049150025,0.047537201,0.046524956,0.046031732,0.046276224,0.046886016,0.047229787,0.048611267,0.04924247,0.049903935,0.051134482,0.052349444,0.053944858,0.055272513,0.057153492,0.059028071,0.060560611,0.061879713,0.0634925,0.066001253,0.067200554,0.069135008,0.071209607,0.072657212,0.074420981,0.076660794,0.078279974,0.080071487,0.082386403,0.08393847,0.085440563,0.086862211,0.088656707,0.090307348,0.09150866,0.092727675,0.093977182,0.094495827,0.09554448,0.096207763,0.097208439,0.09845082,0.099294295,0.100364334,0.100892645,0.102361086,0.103514206,0.104139627,0.105620452,0.106981872,0.107482635,0.108905895,0.110082786,0.111291232,0.112820311,0.114293325,0.115602117,0.116239562,0.117657823,0.118680952,0.119979148
33.33,0.078024069,0.054972471,0.049051849,0.047920121,0.046883117,0.046774957,0.046834931,0.0469964,0.04756541,0.048464572,0.048689509,0.049915645,0.051436901,0.052027043,0.05437317,0.056049888,0.057311023,0.058919885,0.060887784,0.062372193,0.064291089,0.065244214,0.067218755,0.068841601,0.070900665,0.073284504,0.074839594,0.076867083,0.078546992,0.080383267,0.08199549,0.083849474,0.085804253,0.087125738,0.088588026,0.090112465,0.091644845,0.092668011,0.094009085,0.094922534,0.095798398,0.096946896,0.097876727,0.098874938,0.099757799,0.100366413,0.101507477,0.102540157,0.103719669,0.10481733,0.105790334,0.107067058,0.108029074,0.109383986,0.110574838,0.111859909,0.112995636,0.115032964,0.116127227,0.117021311,0.118174892,0.119254661,0.120383443
33.32,0.079972984,0.055334826,0.049314171,0.04737276,0.047028388,0.046962935,0.046763231,0.047051317,0.048083179,0.048178271,0.048974406,0.050069867,0.05160597,0.053044428,0.054379935,0.055813025,0.057545032,0.05934327,0.061065226,0.062528525,0.064171032,0.065472791,0.067355626,0.069320036,0.071357152,0.073241634,0.074871454,0.076983936,0.078913333,0.080763437,0.082439548,0.08465636,0.086397767,0.087801026,0.089325605,0.090582505,0.091832614,0.09345126,0.094259892,0.095509569,0.096206427,0.097135472,0.098168854,0.09901993,0.099928809,0.100422119,0.101635061,0.103016047,0.104082197,0.105321201,0.106568397,0.107786522,0.108810046,0.109629157,0.110837997,0.111954974,0.113570181,0.115014629,0.116246076,0.117405448,0.118628059,0.120100692,0.121477176
33.23,0.08147394,0.054824537,0.049676512,0.047652785,0.046675008,0.046542027,0.046885653,0.046723267,0.047532552,0.048933563,0.049113468,0.050067313,0.051676614,0.052548517,0.054555611,0.05599574,0.057808122,0.059377379,0.0608518,0.062574593,0.063911882,0.066132066,0.067374597,0.069282501,0.070677537,0.072992024,0.074911705,0.076746013,0.078657081,0.080650254,0.082374219,0.084001269,0.085837578,0.087401852,0.089052792,0.090108601,0.091332432,0.092925099,0.094036182,0.095059996,0.095857361,0.097149649,0.09817217,0.098204784,0.09955694,0.100421659,0.101319498,0.102670192,0.103589099,0.104786436,0.106203387,0.107014707,0.107955286,0.109186593,0.11046815,0.111713832,0.113155445,0.114825214,0.116183386,0.117215444,0.117835122,0.119137089,0.120618196
33.16,0.07903599,0.055272174,0.048757114,0.047900265,0.046740646,0.046317033,0.046644047,0.047158514,0.047328361,0.04844824,0.049312234,0.050455465,0.051435436,0.053259022,0.054319386,0.055406164,0.057144252,0.058742884,0.060573972,0.062213362,0.063897252,0.065611758,0.067222671,0.069178526,0.07131582,0.073156686,0.074922854,0.076743425,0.078728986,0.079834771,0.081860421,0.08362385,0.085680608,0.08709877,0.088448644,0.089979644,0.090793009,0.09208693,0.093095753,0.094385467,0.094859094,0.09652432,0.097086185,0.098435509,0.098865833,0.099694154,0.100929474,0.102233488,0.1033155,0.104513504,0.105680925,0.106638548,0.107308243,0.109019262,0.110073822,0.111527109,0.113198381,0.114425235,0.11558351,0.116245076,0.117843006,0.119195262,0.120169439
33.05,0.079091777,0.055309793,0.048459966,0.047683597,0.046127736,0.046036377,0.045874771,0.047072153,0.047025863,0.048085946,0.048907207,0.050042292,0.051160571,0.052726361,0.054144817,0.055541351,0.057042213,0.058717,0.060459787,0.062096788,0.063757668,0.065613588,0.067085153,0.069391567,0.071346874,0.073172117,0.074966931,0.076664062,0.078565171,0.080267454,0.081866237,0.083807519,0.084857073,0.086678048,0.088543543,0.089553082,0.091365608,0.09265677,0.093337043,0.094748481,0.095288542,0.096493933,0.09722,0.098292107,0.099177949,0.100081745,0.101182673,0.102137504,0.103109113,0.104335034,0.105752876,0.10647366,0.107385921,0.108171824,0.109861613,0.111631199,0.113012889,0.114140579,0.115372744,0.116544674,0.117621637,0.118952295,0.119966355
32.96,0.080288575,0.054010745,0.048964755,0.047341137,0.046760241,0.046320259,0.046782512,0.046816588,0.047155193,0.048710508,0.04953973,0.050044802,0.051178173,0.052515259,0.054340564,0.055928197,0.056781412,0.059219358,0.060614411,0.062137527,0.064058345,0.065702674,0.067681791,0.069362067,0.071400554,0.073240355,0.074649789,0.076593583,0.078132195,0.080350777,0.082191929,0.084129964,0.085656927,0.087432903,0.088980472,0.090555125,0.091155739,0.092956989,0.093781352,0.095103403,0.096371732,0.096587535,0.097734705,0.098541593,0.099858349,0.100527127,0.101362824,0.102562521,0.103901692,0.10526861,0.106172901,0.107060908,0.108161515,0.109352177,0.110670842,0.11188777,0.113195349,0.114881298,0.11603314,0.117334866,0.118375954,0.119570557,0.12125218
